date,min,max,pm25,q1,q3,stdev,count
2020-11-11T00:00:00.000Z,13.4,37.03,22.7,20.55,25.16,4.871,349
2020-11-12T00:00:00.000Z,12.25,27.23,16.35,14.99,19.21,3.29,296
2020-11-13T00:00:00.000Z,3.08,30.4,13.75,9.69,20.75,7.045,311
2020-11-14T00:00:00.000Z,5.2,34.1,14.52,11.43,20.88,6.873,338
2020-11-15T00:00:00.000Z,5,30.7,9.44,7.2,20.77,7.712,291
2020-11-16T00:00:00.000Z,1.12,10.19,3.2,2.27,6.7,2.536,283
2020-11-17T00:00:00.000Z,0.9,15.98,3.22,1.9,4.25,2.409,314
2020-11-18T00:00:00.000Z,2.27,19.39,7.2,4.65,10.32,3.681,367
2020-11-19T00:00:00.000Z,0.93,11.27,2.35,1.79,3.05,1.9,376
2020-11-20T00:00:00.000Z,0.7,4.34,1.5,1.12,1.9,0.566,368
2020-11-21T00:00:00.000Z,0.4,17.95,4.57,1.7,7.92,4.13,313
2020-11-22T00:00:00.000Z,1.23,5.6,2.54,2,3.2,0.79,308
2020-11-23T00:00:00.000Z,0.9,4.28,1.98,1.7,2.25,0.508,275
2020-11-24T00:00:00.000Z,1.27,28.73,16.05,3.28,20.73,8.967,287
2020-11-25T00:00:00.000Z,9.13,32.54,19.09,14.65,24.17,5.837,298
2020-11-26T00:00:00.000Z,0.63,46.25,14.57,1.7,28.7,15.125,291
2020-11-27T00:00:00.000Z,0.7,5.68,2.17,1.51,2.7,0.845,280
2020-11-28T00:00:00.000Z,1.5,52.47,2.78,2.17,3.42,3.148,283
2020-11-29T00:00:00.000Z,0.6,29.65,2.1,1.4,2.58,1.872,291
2020-11-30T00:00:00.000Z,1,16.77,2.66,2.17,7.95,4.225,262
2020-12-01T00:00:00.000Z,12.15,25.27,16.42,14.23,19.14,2.996,247
2020-12-02T00:00:00.000Z,12.95,44.72,20.45,17.27,28.52,7.109,279
2020-12-03T00:00:00.000Z,19.14,38.95,31.3,26.52,34.67,5.36,244
2020-12-04T00:00:00.000Z,13.45,31.48,19.67,18.29,22.37,3.582,269
2020-12-05T00:00:00.000Z,13.25,32.28,21.59,16.73,24.08,4.281,256
2020-12-06T00:00:00.000Z,14.13,42.75,21.4,20.25,22.73,2.773,344
2020-12-07T00:00:00.000Z,13.38,22.83,18.23,16.55,20.07,2.049,291
2020-12-08T00:00:00.000Z,20.14,38.08,27.98,26.59,32.69,3.995,281
2020-12-09T00:00:00.000Z,16,34.08,25.23,22.23,28.09,3.982,256
2020-12-10T00:00:00.000Z,6.47,32.58,20.64,17.55,22.42,5.038,266
2020-12-11T00:00:00.000Z,9.5,27.38,19.35,16.8,22.45,3.904,317
2020-12-12T00:00:00.000Z,9.38,26.88,13.35,11.83,18.09,4.894,321
2020-12-13T00:00:00.000Z,4.93,21.7,11.75,8.73,15.98,4.105,303
2020-12-14T00:00:00.000Z,8.19,27.95,16.3,11.42,19.09,4.533,284
2020-12-15T00:00:00.000Z,6.63,22.65,16.29,14.37,18.05,3.092,308
2020-12-16T00:00:00.000Z,1,17.27,9.41,7.3,12.22,3.547,312
2020-12-17T00:00:00.000Z,8.38,23.95,17.6,14.52,20.67,4.09,279
2020-12-18T00:00:00.000Z,3.63,20.95,7.32,6.13,12.23,4.001,306
2020-12-19T00:00:00.000Z,6.4,26.4,17.38,10.73,19.1,4.82,289
2020-12-20T00:00:00.000Z,6.07,21.83,10.6,8.85,13.14,3.01,304
2020-12-21T00:00:00.000Z,4.32,31.92,11.91,7.82,23.97,8.743,300
2020-12-22T00:00:00.000Z,0.65,21.13,4.13,2,9.88,5.019,286
2020-12-23T00:00:00.000Z,0.98,26.73,2.2,1.7,5.95,3.603,303
2020-12-24T00:00:00.000Z,0.7,11.93,1.54,1.08,3.59,2.892,284
2020-12-25T00:00:00.000Z,0.5,7.1,0.97,0.75,1.8,0.899,310
2020-12-26T00:00:00.000Z,1.23,16.27,3.47,2.42,8.41,3.671,297
2020-12-27T00:00:00.000Z,1.45,5.45,2.71,2.27,3.3,0.773,306
2020-12-28T00:00:00.000Z,3.15,15.98,7.97,5.43,11.4,3.199,294
2020-12-29T00:00:00.000Z,11.23,29.92,13.67,12.6,15,4.584,146
2022-09-16T00:00:00.000Z,0.6,8.35,1.2,1,1.58,0.721,170
2022-09-17T00:00:00.000Z,0.22,32.58,0.88,0.6,1.1,1.57,560
2022-09-18T00:00:00.000Z,0.4,25.23,1.4,1.1,1.85,1.514,563
2022-09-19T00:00:00.000Z,0.2,2.47,0.9,0.56,1.1,0.336,549
2022-09-20T00:00:00.000Z,0.3,2.5,1,0.6,1.3,0.463,537
2022-09-21T00:00:00.000Z,0.2,2.97,1.2,0.6,1.8,0.667,554
2022-09-22T00:00:00.000Z,0.3,12.15,2,0.73,2.6,2.309,563
2022-09-23T00:00:00.000Z,0.5,27.45,1.62,0.9,2.54,1.897,568
2022-09-24T00:00:00.000Z,1.14,9.73,2.78,1.85,3.6,1.531,573
2022-09-25T00:00:00.000Z,1.95,36.95,8.77,3.92,13.75,7.559,566
2022-09-26T00:00:00.000Z,0.75,3.2,1.65,1.35,2.09,0.481,549
2022-09-27T00:00:00.000Z,1.27,11.2,4.75,2.49,7.31,2.608,556
2022-09-28T00:00:00.000Z,0.75,8,1.63,1.3,2.7,1.493,552
2022-09-29T00:00:00.000Z,0.3,10.6,1.26,0.72,2.2,1.061,532
2022-09-30T00:00:00.000Z,1.2,14.73,3.9,2.2,5.72,2.75,512
2022-10-01T00:00:00.000Z,2.29,18.98,4.82,3.7,6.8,4.33,559
2022-10-02T00:00:00.000Z,0.75,6.8,2.33,1.75,3.83,1.26,479
2022-10-03T00:00:00.000Z,1.27,5.28,2.6,2.15,3.2,0.712,463
2022-10-04T00:00:00.000Z,1.85,15.9,3.9,2.8,7.75,3.287,479
2022-10-05T00:00:00.000Z,4.2,16.88,8.75,7.64,11.31,2.848,517
2022-10-06T00:00:00.000Z,0.82,6.63,2.95,2.38,3.58,1.016,563
2022-10-07T00:00:00.000Z,2.2,5.93,3.22,2.92,3.53,0.506,567
2022-10-08T00:00:00.000Z,0.63,4.28,1.77,1.42,2.25,0.753,571
2022-10-09T00:00:00.000Z,1,31.75,2.1,1.73,2.8,4.083,576
2022-10-10T00:00:00.000Z,1.5,22.3,2.58,2.15,3.53,3.356,569
2022-10-11T00:00:00.000Z,1.63,5.78,3.1,2.54,3.8,0.87,566
2022-10-12T00:00:00.000Z,1.25,31.38,3,2.42,3.82,2.157,564
2022-10-13T00:00:00.000Z,2.5,48.45,5.18,3.75,16.64,10.081,562
2022-10-14T00:00:00.000Z,4.09,54.25,24.25,7.82,36.77,15.428,556
2022-10-15T00:00:00.000Z,3.05,39.67,21.38,17.48,28.16,8.589,565
2022-10-16T00:00:00.000Z,1.3,29.85,3.47,2.8,8.69,9,447
2022-10-17T00:00:00.000Z,0.77,43.97,4,2.85,10.1,10.902,563
2022-10-18T00:00:00.000Z,1.4,18.88,5.21,2.42,7.31,4.362,400
2022-10-21T00:00:00.000Z,4.78,37.25,21.92,11.86,28.74,9.818,556
2022-10-22T00:00:00.000Z,9.07,47.38,29.15,16.82,34.2,9.79,572
2022-10-23T00:00:00.000Z,2.02,47.22,8.94,4.73,18.3,10.837,564
2022-10-24T00:00:00.000Z,1.05,37.25,3.75,2.6,18.92,10.421,562
2022-10-25T00:00:00.000Z,1.7,44.6,4.75,3.2,6.15,3.278,562
2022-10-26T00:00:00.000Z,4.63,39.75,12.92,9.66,24.77,8.498,564
2022-10-27T00:00:00.000Z,5.5,38.75,19.85,16.3,24.4,7.024,559
2022-10-28T00:00:00.000Z,6.38,33.13,17.92,14.75,21.13,6.341,558
2022-10-29T00:00:00.000Z,1.3,27.5,3.19,2.22,4.43,5.137,560
2022-10-30T00:00:00.000Z,0.5,41.42,12.63,5.65,33.13,13.942,561
2022-10-31T00:00:00.000Z,2.63,37.45,18.76,10.14,22.8,7.996,568
2022-11-01T00:00:00.000Z,2.29,85.22,16.42,4.93,20.52,15.66,551
2022-11-02T00:00:00.000Z,0.98,5.25,3.03,2.46,3.6,0.775,557
2022-11-03T00:00:00.000Z,1.8,7.28,3.22,2.75,3.94,0.918,565
2022-11-04T00:00:00.000Z,1.4,28.58,9.98,6.94,14.79,6.539,564
2022-11-05T00:00:00.000Z,0.93,9.13,2.67,1.88,3.2,1.397,562
2022-11-06T00:00:00.000Z,3.03,16.23,8.75,5.34,11.56,3.372,561
2022-11-07T00:00:00.000Z,2.45,19.02,4.47,3.44,6.79,3.466,572
2022-11-08T00:00:00.000Z,1.5,24.33,3.55,2.67,12.9,6.774,563
2022-11-09T00:00:00.000Z,1,5.97,2.7,2.4,3.1,0.697,531
2022-11-10T00:00:00.000Z,1.2,10.93,3.89,2.85,6.32,2.294,506
2022-11-11T00:00:00.000Z,2.65,19.32,5.59,4.53,8.66,3.236,500
2022-11-12T00:00:00.000Z,4.72,24.58,7.32,6.53,8.15,3.29,511
2022-11-13T00:00:00.000Z,1.2,49.05,6.32,4.7,13.45,9.955,512
2022-11-14T00:00:00.000Z,0.9,35.45,6.95,5.6,9.9,7.999,503
2022-11-15T00:00:00.000Z,0.6,35.88,25.52,2.88,30.22,12.194,537
2022-11-16T00:00:00.000Z,0.5,2.72,1.12,0.9,1.45,0.356,564
2022-11-17T00:00:00.000Z,0.7,4.63,1.4,1.2,1.8,0.458,567
2022-11-18T00:00:00.000Z,0.6,5.6,1.58,1.2,2.1,0.626,566
2022-11-19T00:00:00.000Z,1,3.45,1.63,1.38,1.98,0.473,562
2022-11-20T00:00:00.000Z,1.48,34.97,3.7,2.88,5.65,3.029,574
2022-11-21T00:00:00.000Z,1.1,17.67,6.31,4.98,8.89,3.631,568
2022-11-22T00:00:00.000Z,3.55,39.78,11.82,8.94,19.39,7.823,564
2022-11-23T00:00:00.000Z,24.08,44.5,33.35,31.47,34.58,3.733,564
2022-11-24T00:00:00.000Z,23.55,43.8,29.73,27.85,32.2,3.605,566
2022-11-25T00:00:00.000Z,10.25,40.65,21.17,18.45,29.3,6.684,564
2022-11-26T00:00:00.000Z,5.09,32,12.3,9.68,15.48,4.883,567
2022-11-27T00:00:00.000Z,4.4,25.83,14.48,11.12,17.02,4.503,573
2022-11-28T00:00:00.000Z,2.7,23.75,8.6,4.8,15.98,6.161,564
2022-11-29T00:00:00.000Z,4.59,28.6,11.19,8.52,17.38,6.004,552
2022-11-30T00:00:00.000Z,6.03,19.39,11.98,10.1,14.49,3.121,569
2022-12-01T00:00:00.000Z,7.93,20.83,14.85,11.54,17.79,3.462,521
2022-12-02T00:00:00.000Z,3.75,10.18,5.82,5.09,6.53,1.104,574
2022-12-03T00:00:00.000Z,4.18,10.32,5.8,5.4,6.4,1.022,570
2022-12-04T00:00:00.000Z,3.75,16.14,7.8,5.78,9.82,2.723,565
2022-12-05T00:00:00.000Z,0.52,10.25,2.27,1.08,3.17,1.95,565
2022-12-06T00:00:00.000Z,1.5,9.5,4.03,2.4,5.79,1.786,564
2022-12-07T00:00:00.000Z,1.85,15.8,4.93,3.42,8.4,2.873,559
2022-12-08T00:00:00.000Z,1.1,142.93,5.19,3.8,8.13,9.093,570
2022-12-09T00:00:00.000Z,1.12,35.58,8.07,4.19,14.35,5.777,565
2022-12-10T00:00:00.000Z,11.15,60.95,16.22,14.75,19.57,4.278,570
2022-12-11T00:00:00.000Z,3.15,17.95,7.12,6.28,8.49,2.101,576
2022-12-12T00:00:00.000Z,2.88,26.1,6,5.18,7,1.587,565
2022-12-13T00:00:00.000Z,1.88,164.3,4.15,3.47,5.35,8.626,559
2022-12-14T00:00:00.000Z,4.72,22.23,11.6,9.55,14.23,3.969,557
2022-12-15T00:00:00.000Z,1.5,32.04,7.73,4.22,11.02,6.844,562
2022-12-16T00:00:00.000Z,2.58,128.3,5.95,5.03,6.8,5.616,521
2022-12-17T00:00:00.000Z,6,81.56,13.1,8.3,29.4,11.335,539
2022-12-18T00:00:00.000Z,5,20.98,8.85,7.32,13.55,4.16,554
2022-12-19T00:00:00.000Z,10.02,37.28,18.27,16.42,23.29,5.415,564
2022-12-20T00:00:00.000Z,32.7,73.34,47.2,43.44,55.21,7.39,560
2022-12-21T00:00:00.000Z,8.9,62.38,18.82,15.65,24.63,8.053,555
2022-12-22T00:00:00.000Z,6.15,49.55,33.1,13.49,39.47,13.283,561
2022-12-23T00:00:00.000Z,0.7,8.65,1.67,1.3,2.78,1.515,399
2022-12-24T00:00:00.000Z,1.1,5.7,2.22,1.77,2.97,0.818,503
2022-12-25T00:00:00.000Z,2.5,28.48,12.92,5.43,15.13,5.725,514
2022-12-26T00:00:00.000Z,1.1,51.05,6.5,3.34,10.52,6.281,429
2022-12-27T00:00:00.000Z,0.9,10.88,2.35,1.63,3,1.508,548
2022-12-28T00:00:00.000Z,3.22,31.95,7.24,5.87,13.56,7.702,500
2022-12-29T00:00:00.000Z,1.92,12.68,4.95,3.6,7.74,2.86,565
2022-12-30T00:00:00.000Z,1.67,8.38,4.09,3.2,4.78,1.226,467
2022-12-31T00:00:00.000Z,3.3,702.45,12.45,10.32,19.32,45.749,560
2023-01-01T00:00:00.000Z,2.75,54.25,8.59,5.07,18.17,10.318,554
2023-01-02T00:00:00.000Z,1.1,38.2,6.97,3.7,11.39,7.363,569
2023-01-03T00:00:00.000Z,1.25,11.27,2.59,2.22,3.25,1.746,466
2023-01-04T00:00:00.000Z,1.45,18.98,8.1,5.71,11.53,4.744,500
2023-01-05T00:00:00.000Z,0.4,5.65,1.92,1.14,2.7,1.041,559
2023-01-06T00:00:00.000Z,0.6,7.47,3.88,3.22,4.75,1.546,566
2023-01-07T00:00:00.000Z,3.2,37.13,10.45,5.68,17.42,8.581,562
2023-01-08T00:00:00.000Z,4.59,32.65,13.2,8.73,23.08,7.631,579
2023-01-09T00:00:00.000Z,2.4,23.17,16.05,10.25,17.79,5.353,552
2023-01-10T00:00:00.000Z,2.5,23.45,9.55,6.85,15.25,4.998,563
2023-01-11T00:00:00.000Z,2.5,11.18,6.13,4.93,7.57,1.73,559
2023-01-12T00:00:00.000Z,1.5,8.98,3.4,2.59,5.17,1.754,569
2023-01-13T00:00:00.000Z,1.42,8.5,4.3,3.01,5.09,1.394,509
2023-01-14T00:00:00.000Z,1.1,8,2.9,2.33,3.84,1.229,569
2023-01-15T00:00:00.000Z,0.9,5.32,2.52,2,3,0.802,459
2023-01-16T00:00:00.000Z,1.48,7.05,3.28,2.75,3.85,0.905,555
2023-01-17T00:00:00.000Z,0.82,21.08,4.71,1.63,9.89,6.248,564
2023-01-18T00:00:00.000Z,1.6,15.63,3.53,2.85,4.72,2.677,486
2023-01-19T00:00:00.000Z,4.9,25,13.77,12.1,15.93,4.221,572
2023-01-20T00:00:00.000Z,0.5,21.85,3.7,2.39,9.69,4.76,564
2023-01-21T00:00:00.000Z,1.5,15.93,6.82,4.26,9.6,3.293,569
2023-01-22T00:00:00.000Z,2.1,10.63,3.8,2.8,5.45,1.42,577
2023-01-23T00:00:00.000Z,2,18.6,2.72,2.47,3.55,1.435,490
2023-01-24T00:00:00.000Z,3.15,49.5,7.19,4.13,19.05,7.561,570
2023-01-25T00:00:00.000Z,14.88,37.08,28.35,26.63,30.27,3.62,525
2023-01-26T00:00:00.000Z,0.6,24.45,11.06,1.1,15.27,7.903,566
2023-01-27T00:00:00.000Z,0.7,18.1,1.4,1.2,4.7,2.622,443
2023-01-28T00:00:00.000Z,4.2,18.77,8.9,7.18,11.6,2.946,570
2023-01-29T00:00:00.000Z,1.35,10.13,3.5,2.29,4.71,1.554,568
2023-01-30T00:00:00.000Z,1.67,13.3,3.42,2.91,4.15,1.665,561
2023-01-31T00:00:00.000Z,1.25,6.22,3,2.6,3.6,0.852,536
2023-02-01T00:00:00.000Z,1.1,8.07,3.63,2.75,4.82,1.387,573
2023-02-02T00:00:00.000Z,0.5,12.55,1.45,1.1,2.85,1.679,567
2023-02-03T00:00:00.000Z,0.6,9.94,1.9,1.4,3,2.007,420
2023-02-04T00:00:00.000Z,0.7,24.3,1.9,1.3,3.25,2.48,579
2023-02-05T00:00:00.000Z,1.2,16,2.67,2.1,4.95,3.267,533
2023-02-06T00:00:00.000Z,4.3,33.6,9.91,6.9,13.75,5.999,476
2023-02-07T00:00:00.000Z,8.5,34.72,17.14,14.73,22.98,5.776,495
2023-02-08T00:00:00.000Z,7.43,52.7,24.6,18.57,30.4,9.706,427
2023-02-09T00:00:00.000Z,15.57,35.95,25.34,21.3,29.05,4.82,354
2023-02-10T00:00:00.000Z,2.65,12.5,4.59,3.85,6.15,2.238,331
2023-02-11T00:00:00.000Z,2.4,21.2,6.2,3.9,9.68,3.186,474
2023-02-12T00:00:00.000Z,0.9,15.98,2.29,1.88,8.5,4.298,559
2023-02-13T00:00:00.000Z,1.2,4.95,2.63,1.89,3.03,0.727,437
2023-02-14T00:00:00.000Z,3.1,32.04,5.95,4.72,14.07,7.769,479
2023-02-15T00:00:00.000Z,29.13,60.8,35.94,32.92,40.78,5.547,454
2023-02-16T00:00:00.000Z,38.67,137.63,102.16,80.18,119.8,26.009,462
2023-02-17T00:00:00.000Z,3.3,113.35,16.92,5.28,83.03,37.27,403
2023-02-18T00:00:00.000Z,1.85,6.45,3.58,2.83,4.25,0.892,569
2023-02-19T00:00:00.000Z,1.02,4.09,2.13,1.7,2.6,0.618,467
2023-02-20T00:00:00.000Z,1.67,13.32,6.1,4.5,7.1,2.254,564
2023-02-21T00:00:00.000Z,1.52,11.27,3.76,2.38,6.95,2.403,560
2023-02-22T00:00:00.000Z,1.1,73.56,3.46,2.17,6.59,4.572,452
2023-02-23T00:00:00.000Z,2.47,55.58,15.02,8.26,34.85,15.153,421
2023-02-24T00:00:00.000Z,0.7,7.35,2.5,1.6,3.2,1.273,565
2023-02-25T00:00:00.000Z,0.8,3.33,1.38,1.17,1.6,0.371,471
2023-02-26T00:00:00.000Z,0.7,4.82,1.62,1.27,2.34,0.738,568
2023-02-27T00:00:00.000Z,1.4,9.02,3.55,3.08,4.38,1.256,565
2023-02-28T00:00:00.000Z,2.33,23.55,9.43,6,11.95,4.064,459
2023-03-01T00:00:00.000Z,0.5,33.54,8.3,2.17,13.98,7.854,571
2023-03-02T00:00:00.000Z,0.5,16.88,6.69,1.67,9.82,4.335,568
2023-03-03T00:00:00.000Z,2.65,23.58,9.5,4.98,15.26,5.893,549
2023-03-04T00:00:00.000Z,0.5,6.25,1.65,0.97,3.4,1.361,573
2023-03-05T00:00:00.000Z,0.6,5.05,1.55,1.14,1.98,0.669,575
2023-03-06T00:00:00.000Z,0.98,9.4,2.78,1.85,3.5,1.366,567
2023-03-07T00:00:00.000Z,0.85,26.8,2.66,1.8,5.68,5.572,566
2023-03-08T00:00:00.000Z,0.47,7.1,1.4,0.99,2,1.322,576
2023-03-09T00:00:00.000Z,0.8,8.23,2.7,1.2,3.99,1.465,501
2023-03-10T00:00:00.000Z,1.7,11.95,3.2,2.5,6.13,2.055,573
2023-03-11T00:00:00.000Z,0.6,9.55,2.45,1.65,3.38,1.419,574
2023-03-12T00:00:00.000Z,0.8,11.3,1.9,1.6,2.5,2.406,575
2023-03-13T00:00:00.000Z,2.13,45.7,6.88,5.34,18.23,12.214,569
2023-03-14T00:00:00.000Z,1.38,7.88,4.19,2.15,5.22,1.68,400
2023-03-15T00:00:00.000Z,1,9.9,2.35,1.77,3.08,0.878,570
2023-03-16T00:00:00.000Z,0.77,9.68,1.8,1.38,3.03,1.845,574
2023-03-17T00:00:00.000Z,1.88,8.94,6.8,4.55,7.6,1.957,575
2023-03-18T00:00:00.000Z,4.9,31.9,16.55,11.5,22.08,6.997,468
2023-03-19T00:00:00.000Z,21.13,49.33,34.54,28.65,39.35,6.318,567
2023-03-20T00:00:00.000Z,2.25,89.38,6.07,3.25,13.77,20.735,566
2023-03-21T00:00:00.000Z,3.67,40.4,13.27,7.63,28.3,11.162,571
2023-03-22T00:00:00.000Z,16.52,87.5,33.42,26.77,58.9,19.497,562
2023-03-23T00:00:00.000Z,1.3,44.85,4.46,3.25,32.33,14.803,570
2023-03-24T00:00:00.000Z,1.2,21.4,4.96,3.49,14.32,5.824,564
2023-03-25T00:00:00.000Z,1.33,13.57,4.28,3.35,7.25,2.734,566
2023-03-26T00:00:00.000Z,0.85,7.9,1.55,1.3,2.4,1.561,526
2023-03-27T00:00:00.000Z,0.5,8.6,1.5,1.25,2,0.969,519
2023-03-28T00:00:00.000Z,0.52,7.57,1.55,0.98,1.98,0.739,558
2023-03-29T00:00:00.000Z,1.45,32.5,11.5,7.63,23.23,9.508,487
2023-03-30T00:00:00.000Z,4.65,46.78,12.05,8.98,27.5,12.619,565
2023-03-31T00:00:00.000Z,0.9,25.95,6.05,2.78,15.2,7.466,567
2023-04-01T00:00:00.000Z,0.6,8.77,1.42,1.1,2.92,1.545,531
2023-04-02T00:00:00.000Z,0.56,10.43,1.45,1.17,1.73,0.812,560
2023-04-03T00:00:00.000Z,0.56,8.48,1.8,1.1,2.21,0.925,568
2023-04-04T00:00:00.000Z,0.7,7.82,2.04,1.35,3.72,1.484,579
2023-04-05T00:00:00.000Z,0.8,10.32,1.95,1.6,2.4,0.723,511
2023-04-06T00:00:00.000Z,1.5,14.73,4.65,3,5.67,2.128,581
2023-04-07T00:00:00.000Z,1.2,11.07,3.91,2.04,5.04,2.085,560
2023-04-08T00:00:00.000Z,1,12.38,5.67,1.9,7.19,2.665,580
2023-04-09T00:00:00.000Z,0.6,10.65,2.6,1.55,4.22,2.299,582
2023-04-10T00:00:00.000Z,1.55,9.48,4.09,3.15,4.72,1.287,487
2023-04-11T00:00:00.000Z,0.5,20.55,6.6,3.9,14.23,5.792,578
2023-04-12T00:00:00.000Z,1.23,15.77,4.28,2.47,9.23,3.463,579
2023-04-13T00:00:00.000Z,1.1,20.39,3.6,1.9,11,6.105,579
2023-04-14T00:00:00.000Z,7.45,27.1,17.38,14.15,19.89,3.957,580
2023-04-15T00:00:00.000Z,7.13,28.2,10.9,9.75,16.92,5.193,579
2023-04-16T00:00:00.000Z,3.6,14,7.18,5.78,9.75,2.482,528
2023-04-17T00:00:00.000Z,7.3,20.58,14,11.25,15.7,3.225,158
2023-04-18T00:00:00.000Z,0.7,7.13,2.44,1.5,3.98,1.716,376
2023-04-19T00:00:00.000Z,0.7,2.04,1.27,1.12,1.5,0.258,497
2023-04-20T00:00:00.000Z,1.23,5.2,3.5,1.92,3.92,1.063,582
2023-04-21T00:00:00.000Z,0.6,5.47,2.04,1.27,3.55,1.275,519
2023-04-22T00:00:00.000Z,1.27,4.88,2.9,2.29,3.38,0.806,509
2023-04-23T00:00:00.000Z,1.5,30.4,7.65,4,12.49,7.865,373
2023-04-24T00:00:00.000Z,1.1,33.7,10.82,4.32,25.1,10.686,522
2023-04-25T00:00:00.000Z,2.1,7.85,4.42,3.83,5.2,1.071,366
2023-04-26T00:00:00.000Z,0.85,5.5,1.83,1.35,2.6,0.958,460
2023-04-27T00:00:00.000Z,0.7,4.34,1.67,1.23,2.63,0.814,583
2023-04-28T00:00:00.000Z,0.8,5.97,2.88,1.75,3.85,1.283,395
2023-04-29T00:00:00.000Z,1.23,7.35,3.78,2.87,4.65,1.311,568
2023-04-30T00:00:00.000Z,1.3,16.8,4.34,2.4,5.09,2.919,401
2023-05-01T00:00:00.000Z,1.88,21.42,4.78,3.1,14.3,5.942,500
2023-05-02T00:00:00.000Z,0.7,28.02,1.9,1.2,3.58,5.353,507
2023-05-03T00:00:00.000Z,0.68,5.5,3.13,1.92,3.9,1.161,415
2023-05-04T00:00:00.000Z,0.6,14.73,1.95,1.2,3.1,2.507,581
2023-05-05T00:00:00.000Z,0.73,3.92,1.6,1.21,2.17,0.6,416
2023-05-06T00:00:00.000Z,0.9,5.82,2.29,1.83,2.7,0.664,579
2023-05-07T00:00:00.000Z,1.5,6.22,3,2.38,3.64,0.813,448
2023-05-15T00:00:00.000Z,1.7,7.72,3.28,2.5,4.68,1.59,582
2023-05-16T00:00:00.000Z,2.25,22.7,4.47,3.47,11.2,5.799,466
2023-05-17T00:00:00.000Z,0.45,4.95,1.24,0.9,2.5,1.039,566
2023-05-18T00:00:00.000Z,1.88,6.22,2.8,2.5,3.38,0.689,580
2023-05-19T00:00:00.000Z,0.6,100.07,2.22,1.4,5.25,12.218,579
2023-05-20T00:00:00.000Z,0.38,4.82,1.33,0.9,1.7,0.514,584
2023-05-21T00:00:00.000Z,1.45,16.6,2.5,2,4.3,1.396,577
2023-05-22T00:00:00.000Z,1.2,4.75,1.92,1.67,2.38,0.592,542
2023-05-23T00:00:00.000Z,2.6,28.42,4.8,3.82,10.05,5.547,572
2023-05-24T00:00:00.000Z,0.9,42.05,5.92,4.12,8.84,5.968,576
2023-05-25T00:00:00.000Z,0.3,2.52,0.8,0.6,1,0.344,529
2023-05-26T00:00:00.000Z,0.1,3.9,0.6,0.4,0.95,0.532,429
2023-05-27T00:00:00.000Z,0.1,3.03,0.6,0.5,0.77,0.365,426
2023-05-28T00:00:00.000Z,0.2,2.22,0.6,0.43,0.75,0.293,447
2023-05-29T00:00:00.000Z,0.1,2.25,0.5,0.3,0.6,0.35,486
2023-05-30T00:00:00.000Z,0.1,2.15,0.5,0.4,0.55,0.199,582
2023-05-31T00:00:00.000Z,0.3,1.95,0.6,0.5,0.73,0.227,349
2023-06-01T00:00:00.000Z,0.1,2.67,0.6,0.43,0.82,0.357,570
2023-06-02T00:00:00.000Z,0.1,1.95,0.4,0.2,0.52,0.257,542
2023-06-03T00:00:00.000Z,0.1,1.17,0.4,0.3,0.5,0.183,468
2023-06-04T00:00:00.000Z,0.2,2.58,0.6,0.5,0.7,0.277,579
2023-06-05T00:00:00.000Z,0.17,2.29,0.6,0.5,0.8,0.308,577
2023-06-06T00:00:00.000Z,0.2,3.63,1.08,0.7,1.58,0.627,358
2023-06-07T00:00:00.000Z,1,5.13,2.1,1.7,2.5,0.722,575
2023-06-08T00:00:00.000Z,1.42,8.73,3.1,2.65,4.07,1.696,412
2023-06-09T00:00:00.000Z,0.6,8.35,1.15,0.95,2.22,1.859,498
2023-06-10T00:00:00.000Z,0.2,2.1,0.73,0.6,0.93,0.253,539
2023-06-11T00:00:00.000Z,0.3,2.72,1,0.7,1.25,0.37,564
2023-06-12T00:00:00.000Z,0.5,2.4,1.02,0.85,1.4,0.399,570
2023-06-13T00:00:00.000Z,0.5,2.29,1.12,0.95,1.3,0.264,567
2023-06-14T00:00:00.000Z,0.63,2.78,1.4,1.27,1.65,0.313,571
2023-06-15T00:00:00.000Z,0.9,3.13,1.7,1.45,2.13,0.441,521
2023-06-16T00:00:00.000Z,1.3,20.95,2.65,1.95,3.21,1.267,565
2023-06-17T00:00:00.000Z,0.9,11.8,2.92,2.45,3.6,2.314,495
2023-06-18T00:00:00.000Z,1.6,10.43,3.42,2.88,4.26,1.678,553
2023-06-19T00:00:00.000Z,2.2,13.45,5.63,3.35,8.75,2.951,375
2023-06-20T00:00:00.000Z,3.08,13.15,4.4,3.9,5.35,2.359,574
2023-06-21T00:00:00.000Z,1.45,11.88,5.05,3.1,6.3,2.397,574
2023-06-22T00:00:00.000Z,1.27,5.57,3.13,1.88,4,1.158,504
2023-06-23T00:00:00.000Z,1,12.23,3.62,2.42,5.3,1.886,522
2023-06-24T00:00:00.000Z,1.17,75.25,4.25,2.1,5.35,4.198,543
2023-06-25T00:00:00.000Z,1.7,10.65,4.07,2.6,6.18,2.186,542
2023-06-26T00:00:00.000Z,1.1,19.67,4.55,2.75,9.15,4.783,494
2023-06-27T00:00:00.000Z,1.02,5.5,2.29,1.92,2.88,0.778,555
2023-06-28T00:00:00.000Z,1.3,10.25,3.2,2.29,4.84,2.039,552
2023-06-29T00:00:00.000Z,1.1,20.75,5.05,3.42,13.63,5.517,568
