# Sensor Landskrona Storgatan 24, Landskrona kommun, Sweden (Natur Vårdsverket - Swedish Environmental Protection Agency/se20484)
# https://aqicn.org/station/@501073/
# Daily no2
date,min,max,pm25,q1,q3,stdev,count
2025-05-24T00:00:00.000Z,1.11,4.68,2.71,1.65,3.52,1.078,24
2025-05-25T00:00:00.000Z,1.63,18.36,5.38,2.71,8.03,4.399,24
2025-05-26T00:00:00.000Z,0.96,7.5,2.08,1.66,3.05,1.357,24
2025-05-27T00:00:00.000Z,1.41,7.35,3.43,2.12,6.37,2.045,11
2025-05-28T00:00:00.000Z,1.51,3.52,2.7,1.53,3.12,0.792,6
2025-05-29T00:00:00.000Z,0.92,4.17,2.36,1.54,2.82,0.84,24
2025-05-30T00:00:00.000Z,1.55,4.98,2.6,2.15,3.21,0.826,24
2025-05-31T00:00:00.000Z,0.77,4.7,1.66,1.14,2.46,1.102,24
2025-06-01T00:00:00.000Z,1.88,7.21,4.25,3.17,5.8,1.477,24
2025-06-02T00:00:00.000Z,0.9,6.81,3.06,1.9,4.16,1.368,24
2025-06-03T00:00:00.000Z,0.94,6.91,2.29,1.59,3.05,1.366,24
2025-06-04T00:00:00.000Z,1.46,5.87,3.35,2.24,4.44,1.231,24
2025-06-05T00:00:00.000Z,1.03,5.53,2.65,2.25,4.01,1.171,24
2025-06-06T00:00:00.000Z,0.87,5.63,2.46,1.53,3.35,1.176,24
2025-06-07T00:00:00.000Z,1.13,8.59,2.68,1.81,3.93,1.778,24
2025-06-08T00:00:00.000Z,1.12,3.72,1.9,1.54,2.76,0.761,24
2025-06-09T00:00:00.000Z,0.88,3.61,1.85,1.37,2.35,0.624,24
2025-06-10T00:00:00.000Z,1.47,7.7,2.65,2.35,3.29,1.612,23
2025-06-11T00:00:00.000Z,0.81,4.13,1.63,1.34,2.31,0.869,17
2025-06-12T00:00:00.000Z,1.12,15.84,4.15,3.4,6.89,3.484,24
2025-06-13T00:00:00.000Z,1.67,10.81,4.38,3.32,5.33,2.418,24
2025-06-14T00:00:00.000Z,1.11,6.37,2.73,1.71,3.61,1.334,24
2025-06-15T00:00:00.000Z,1.73,9.72,3.32,2.61,5.7,1.996,24
2025-06-16T00:00:00.000Z,0.81,3.66,1.79,1.34,2.74,0.826,23
2025-06-17T00:00:00.000Z,1.08,3.18,2.22,1.75,2.76,0.641,24
2025-06-18T00:00:00.000Z,0.94,2.2,1.46,1.3,1.7,0.269,24
2025-06-19T00:00:00.000Z,0.78,2.77,1.24,1.13,1.75,0.455,24
2025-06-20T00:00:00.000Z,0.73,5.73,1.87,1.08,2.78,1.26,24
2025-06-21T00:00:00.000Z,1.17,6.86,2.98,2.43,4.15,1.412,24
2025-06-22T00:00:00.000Z,0.96,7.6,2.44,1.37,3.38,1.581,24
2025-06-23T00:00:00.000Z,1.37,5.77,2.27,1.78,2.41,1.086,24
2025-06-24T00:00:00.000Z,1.05,3.38,1.9,1.67,2.37,0.539,24
2025-06-25T00:00:00.000Z,0.81,4.36,2.16,1.5,3.18,0.975,24
2025-06-26T00:00:00.000Z,0.7,6.47,2.5,2.02,3.47,1.246,24
2025-06-27T00:00:00.000Z,0.89,3.3,1.8,1.42,2.31,0.677,24
2025-06-28T00:00:00.000Z,1.53,11.35,2.87,1.95,4.12,2.564,24
2025-06-29T00:00:00.000Z,0.84,2.52,1.28,1.12,1.65,0.399,24
2025-06-30T00:00:00.000Z,0.65,3.84,1.56,1.03,2.42,0.88,24
